userID,itemID,amount,date,time
932409,8842,1,2017-03-01,23:15:36
13141,3570,67,2017-03-01,23:15:37
528100,738,48,2017-03-01,23:16:22
600768,924,25,2017-03-01,23:16:25
589344,5151,60,2017-03-01,23:17:50
103127,4117,21,2017-03-01,23:17:54
25777,6655,59,2017-03-01,23:19:18
629382,8065,29,2017-03-01,23:19:24
553205,2589,82,2017-03-01,23:19:25
195423,1257,77,2017-03-01,23:19:47
318010,2031,35,2017-03-01,23:19:47
540673,7152,95,2017-03-01,23:19:52
44214,7271,65,2017-03-01,23:22:49
212408,2210,23,2017-03-01,23:23:07
9063,9038,50,2017-03-01,23:24:11
182463,4335,12,2017-03-01,23:24:13
237740,7848,25,2017-03-01,23:24:13
987357,580,39,2017-03-01,23:24:27
20322,7053,24,2017-03-01,23:24:33
728047,4663,28,2017-03-01,23:24:42
759788,1739,95,2017-03-01,23:24:43
47959,4790,48,2017-03-01,23:25:13
981014,1788,53,2017-03-01,23:26:08
315572,4588,69,2017-03-01,23:26:23
819697,2835,68,2017-03-01,23:26:24
804622,2165,75,2017-03-01,23:26:25
903415,4973,41,2017-03-01,23:26:39
156567,748,57,2017-03-01,23:26:45
720512,390,45,2017-03-01,23:27:25
353013,3055,35,2017-03-01,23:27:26
763350,9193,23,2017-03-01,23:28:34
292433,3545,70,2017-03-01,23:28:39
564109,581,19,2017-03-01,23:29:41
259936,729,18,2017-03-01,23:29:56
377035,9483,87,2017-03-01,23:30:02
514409,188,25,2017-03-01,23:30:03
732485,9535,9,2017-03-01,23:33:43
141470,1419,28,2017-03-01,23:34:57
477400,3923,68,2017-03-01,23:34:58
33810,743,83,2017-03-01,23:36:22
390894,5360,45,2017-03-01,23:36:25
16311,7183,79,2017-03-01,23:36:39
272242,5202,53,2017-03-01,23:36:40
518760,7138,92,2017-03-01,23:36:40
966825,149,66,2017-03-01,23:36:41
214860,855,85,2017-03-01,23:37:56
645186,8480,72,2017-03-01,23:38:20
839638,3016,56,2017-03-01,23:38:20
844842,4990,78,2017-03-01,23:38:26
891080,5055,36,2017-03-01,23:38:39
578792,9631,82,2017-03-01,23:38:47
150067,8039,67,2017-03-01,23:38:47
298305,627,6,2017-03-01,23:38:48
393414,3360,45,2017-03-01,23:38:48
5961,5829,10,2017-03-01,23:38:55
610357,2569,88,2017-03-01,23:39:00
299930,538,63,2017-03-01,23:39:00
454727,4769,56,2017-03-01,23:39:01
82937,8517,16,2017-03-01,23:39:10
570976,9984,16,2017-03-01,23:40:08
593680,4796,51,2017-03-01,23:40:37
869177,8314,79,2017-03-01,23:40:45
597447,6321,75,2017-03-01,23:41:56
346681,9226,39,2017-03-01,23:42:13
396797,4200,68,2017-03-01,23:42:18
927825,7781,21,2017-03-01,23:42:18
248503,9025,17,2017-03-01,23:42:19
312306,7303,88,2017-03-01,23:42:20
350368,4233,39,2017-03-01,23:43:03
408448,244,43,2017-03-01,23:43:45
368197,8482,64,2017-03-01,23:45:00
832781,5675,47,2017-03-01,23:45:01
750575,3028,29,2017-03-01,23:45:02
435046,4552,85,2017-03-01,23:45:09
726033,4711,33,2017-03-01,23:45:09
365054,1071,45,2017-03-01,23:45:24
604036,1812,49,2017-03-01,23:49:38
436450,2183,94,2017-03-01,23:49:39
57102,9029,25,2017-03-01,23:49:47
289007,2016,12,2017-03-01,23:50:00
345188,46,47,2017-03-01,23:50:09
189327,1643,15,2017-03-01,23:50:44
59666,5192,53,2017-03-01,23:51:56
257975,4885,9,2017-03-01,23:51:56
800980,5675,66,2017-03-01,23:51:57
915145,6207,89,2017-03-01,23:51:57
291545,6279,84,2017-03-01,23:52:34
992700,3972,34,2017-03-01,23:53:47
434235,7766,2,2017-03-02,23:15:42
806222,1161,15,2017-03-02,23:17:49
983527,7210,87,2017-03-02,23:19:19
610437,8979,81,2017-03-02,23:19:39
477919,4402,32,2017-03-02,23:22:47
908965,1393,32,2017-03-02,23:22:47
382556,4449,93,2017-03-02,23:22:48
841704,4544,61,2017-03-02,23:22:49
475515,1161,96,2017-03-02,23:23:40
378204,4452,35,2017-03-02,23:24:18
710606,974,36,2017-03-02,23:24:22
694590,8017,12,2017-03-02,23:24:28
609252,6902,96,2017-03-02,23:24:33
740628,435,54,2017-03-02,23:24:43
