userID,itemID,amount,date,time
934292,1150,73,2018-10-01,23:15:42
66774,8526,2,2018-10-01,23:16:34
699940,732,54,2018-10-01,23:18:22
95529,1270,27,2018-10-01,23:18:36
867323,3622,69,2018-10-01,23:19:23
177753,1785,14,2018-10-01,23:19:23
547656,298,71,2018-10-01,23:19:47
958069,5085,42,2018-10-01,23:19:47
445361,7647,5,2018-10-01,23:19:47
276460,6901,4,2018-10-01,23:19:51
635466,7768,14,2018-10-01,23:19:52
910772,9199,28,2018-10-01,23:23:07
874328,8249,55,2018-10-01,23:24:17
241171,1633,19,2018-10-01,23:24:21
648508,4779,34,2018-10-01,23:24:28
736678,1195,50,2018-10-01,23:24:43
851189,6430,17,2018-10-01,23:26:03
927595,4079,44,2018-10-01,23:26:04
998505,1131,19,2018-10-01,23:26:08
426379,9562,45,2018-10-01,23:26:09
267624,1320,43,2018-10-01,23:26:17
936761,6169,97,2018-10-01,23:26:25
739253,3459,66,2018-10-01,23:26:31
154051,2915,87,2018-10-01,23:26:45
182839,1810,1,2018-10-01,23:26:49
975314,3149,62,2018-10-01,23:28:24
764457,9804,40,2018-10-01,23:29:56
83512,6682,86,2018-10-01,23:29:57
445287,3624,43,2018-10-01,23:30:01
748179,2993,53,2018-10-01,23:30:01
452603,829,86,2018-10-01,23:30:10
689963,2325,82,2018-10-01,23:30:15
571753,9419,39,2018-10-01,23:30:15
218485,5305,25,2018-10-01,23:30:16
133549,7038,77,2018-10-01,23:30:16
851936,2169,52,2018-10-01,23:34:11
840623,7163,11,2018-10-01,23:34:57
761591,8650,86,2018-10-01,23:34:57
914091,7343,14,2018-10-01,23:36:23
645964,1971,57,2018-10-01,23:37:57
365931,534,6,2018-10-01,23:38:26
555127,3933,18,2018-10-01,23:38:27
659273,2461,15,2018-10-01,23:38:40
425993,7875,73,2018-10-01,23:38:48
930096,287,89,2018-10-01,23:38:55
162680,5837,70,2018-10-01,23:39:10
272866,9989,52,2018-10-01,23:40:46
824025,9593,87,2018-10-01,23:41:00
354410,9834,21,2018-10-01,23:41:02
258063,8562,90,2018-10-01,23:41:56
178509,542,6,2018-10-01,23:42:04
816574,6232,24,2018-10-01,23:42:11
743326,9014,44,2018-10-01,23:42:12
771914,2921,34,2018-10-01,23:43:04
326680,1539,10,2018-10-01,23:44:20
383841,1286,35,2018-10-01,23:44:20
187217,7527,64,2018-10-01,23:49:26
38940,9515,5,2018-10-01,23:49:45
462416,9976,94,2018-10-01,23:49:45
92863,2980,97,2018-10-01,23:49:53
927783,4785,69,2018-10-01,23:50:01
370788,1766,49,2018-10-01,23:50:44
786544,6368,17,2018-10-01,23:51:41
95078,9008,84,2018-10-01,23:52:26
283798,2528,91,2018-10-01,23:52:27
88926,1358,70,2018-10-01,23:52:28
813469,2286,12,2018-10-01,23:52:28
935430,7314,2,2018-10-01,23:52:28
200935,3899,6,2018-10-01,23:52:33
434190,1273,53,2018-10-01,23:52:35
529902,4804,86,2018-10-01,23:52:53
56787,2844,45,2018-10-02,23:15:36
283304,456,33,2018-10-02,23:16:22
536905,2750,26,2018-10-02,23:18:22
647920,5433,48,2018-10-02,23:19:40
295859,638,51,2018-10-02,23:19:40
110053,5017,22,2018-10-02,23:19:47
597218,6276,94,2018-10-02,23:19:48
771508,7558,70,2018-10-02,23:19:51
443581,6721,67,2018-10-02,23:23:34
636064,6705,44,2018-10-02,23:23:34
114741,3753,76,2018-10-02,23:24:12
576160,9349,60,2018-10-02,23:24:17
203105,7076,35,2018-10-02,23:24:27
83839,7408,90,2018-10-02,23:25:32
947352,7611,15,2018-10-02,23:26:24
520917,9851,12,2018-10-02,23:26:44
390521,7555,89,2018-10-02,23:27:25
780734,5080,27,2018-10-02,23:28:43
99045,4197,91,2018-10-02,23:29:52
235499,3102,30,2018-10-02,23:30:03
851723,7262,32,2018-10-02,23:34:11
710298,1233,54,2018-10-02,23:34:57
2966,6279,88,2018-10-02,23:35:04
191484,1587,84,2018-10-02,23:35:05
937108,1554,1,2018-10-02,23:35:12
517178,8272,92,2018-10-02,23:36:27
915450,5181,5,2018-10-02,23:36:28
730931,9465,94,2018-10-02,23:38:21
612500,2075,17,2018-10-02,23:38:27
108395,4279,69,2018-10-02,23:38:32
727488,5415,61,2018-10-02,23:38:39
164780,3424,9,2018-10-02,23:39:02
101813,7988,94,2018-10-02,23:39:56
663829,9134,84,2018-10-02,23:40:44
234495,4209,36,2018-10-02,23:40:45
485724,3190,56,2018-10-02,23:40:54
966680,683,1,2018-10-02,23:40:55
236680,2690,32,2018-10-02,23:41:55
272521,6252,21,2018-10-02,23:42:04
92099,2809,89,2018-10-02,23:42:05
295084,6654,84,2018-10-02,23:42:12
819313,8029,57,2018-10-02,23:42:20
667218,3803,84,2018-10-02,23:42:20
338633,6023,20,2018-10-02,23:42:26
726622,927,65,2018-10-02,23:42:28
804924,8430,13,2018-10-02,23:43:03
530132,2300,31,2018-10-02,23:43:38
255441,4690,30,2018-10-02,23:43:52
844733,5797,36,2018-10-02,23:44:18
105156,7161,11,2018-10-02,23:44:20
252968,5409,18,2018-10-02,23:45:00
471012,1004,24,2018-10-02,23:45:02
778966,874,7,2018-10-02,23:45:02
42389,2798,64,2018-10-02,23:45:10
278209,9620,14,2018-10-02,23:45:10
698590,1141,25,2018-10-02,23:49:31
246546,7584,74,2018-10-02,23:49:46
777947,7090,74,2018-10-02,23:49:47
