userID,itemID,amount,date,time
499294,5329,85,2017-08-01,23:16:26
345969,5288,66,2017-08-01,23:16:26
546366,4073,8,2017-08-01,23:16:35
225289,1664,18,2017-08-01,23:17:54
241131,7269,12,2017-08-01,23:17:54
11068,4865,43,2017-08-01,23:19:24
117434,1311,70,2017-08-01,23:19:40
801597,4982,71,2017-08-01,23:19:41
662712,4607,75,2017-08-01,23:19:46
34141,4093,16,2017-08-01,23:19:46
404529,2164,65,2017-08-01,23:19:51
809847,5340,54,2017-08-01,23:19:52
684335,4654,4,2017-08-01,23:19:52
87910,1074,42,2017-08-01,23:19:52
47500,9361,10,2017-08-01,23:22:47
722073,7113,35,2017-08-01,23:22:48
33730,7357,94,2017-08-01,23:23:07
378389,3463,92,2017-08-01,23:23:08
844513,1348,12,2017-08-01,23:24:12
34594,6068,48,2017-08-01,23:24:17
531682,1564,92,2017-08-01,23:24:22
638282,7781,71,2017-08-01,23:24:27
265604,2370,34,2017-08-01,23:24:34
68217,5841,98,2017-08-01,23:25:31
81471,7786,60,2017-08-01,23:26:04
682500,9311,58,2017-08-01,23:26:08
59077,1014,29,2017-08-01,23:26:08
959025,2516,41,2017-08-01,23:26:17
396622,9800,86,2017-08-01,23:26:24
36196,3305,45,2017-08-01,23:26:30
657507,3370,91,2017-08-01,23:26:40
991497,3619,46,2017-08-01,23:28:24
227165,5570,74,2017-08-01,23:29:46
823262,3150,12,2017-08-01,23:29:46
953992,292,76,2017-08-01,23:30:10
817806,6089,21,2017-08-01,23:30:10
396194,6158,73,2017-08-01,23:30:11
433580,8336,66,2017-08-01,23:30:15
238256,159,89,2017-08-01,23:34:03
644032,2661,60,2017-08-01,23:34:09
327788,9498,48,2017-08-01,23:34:57
833606,4062,37,2017-08-01,23:34:59
30577,2027,22,2017-08-01,23:35:05
631165,3495,54,2017-08-01,23:36:31
100927,6095,50,2017-08-01,23:36:40
673049,4662,53,2017-08-01,23:37:57
633698,4441,54,2017-08-01,23:38:19
166308,6111,14,2017-08-01,23:38:25
249699,3564,78,2017-08-01,23:38:40
512003,8599,16,2017-08-01,23:38:41
986086,532,73,2017-08-01,23:38:54
203097,886,2,2017-08-01,23:38:54
72934,5340,67,2017-08-01,23:38:55
397363,6570,60,2017-08-01,23:39:01
