userID,itemID,amount,date,time
69861,1240,95,2018-09-01,23:16:22
557432,9520,80,2018-09-01,23:17:58
882061,3610,83,2018-09-01,23:18:26
940033,4088,3,2018-09-01,23:19:24
519147,8770,82,2018-09-01,23:19:48
46878,6457,90,2018-09-01,23:19:52
136009,5028,9,2018-09-01,23:19:53
737950,6721,86,2018-09-01,23:23:08
235900,1910,64,2018-09-01,23:23:40
175446,5094,27,2018-09-01,23:26:12
685999,6280,6,2018-09-01,23:26:13
744764,1142,30,2018-09-01,23:26:17
292760,2917,43,2018-09-01,23:26:24
402391,7673,27,2018-09-01,23:26:45
863157,1779,11,2018-09-01,23:28:26
203382,8239,56,2018-09-01,23:28:33
812794,6317,1,2018-09-01,23:28:39
979212,1404,3,2018-09-01,23:30:02
954726,1522,72,2018-09-01,23:30:16
80591,5936,46,2018-09-01,23:33:43
972677,7301,79,2018-09-01,23:34:05
357577,2950,23,2018-09-01,23:34:10
577432,1155,88,2018-09-01,23:34:57
849654,6000,69,2018-09-01,23:34:58
55021,1883,85,2018-09-01,23:35:04
857390,1053,72,2018-09-01,23:36:21
623714,67,78,2018-09-01,23:36:22
753196,928,49,2018-09-01,23:36:23
531508,1290,78,2018-09-01,23:37:57
858732,6208,30,2018-09-01,23:37:58
172785,8344,7,2018-09-01,23:38:19
736885,7867,11,2018-09-01,23:38:55
155381,3468,37,2018-09-01,23:39:02
874516,3177,36,2018-09-01,23:39:10
409739,7622,84,2018-09-01,23:40:08
609431,3584,25,2018-09-01,23:40:37
164849,8372,29,2018-09-01,23:40:38
823449,7998,74,2018-09-01,23:40:46
953685,7274,62,2018-09-01,23:40:53
571355,4368,49,2018-09-01,23:40:53
909307,794,12,2018-09-01,23:41:57
63703,2434,54,2018-09-01,23:41:57
719579,8052,72,2018-09-01,23:42:26
783071,3984,92,2018-09-01,23:43:02
68123,5470,65,2018-09-01,23:43:37
890828,1463,60,2018-09-01,23:43:38
397811,9655,51,2018-09-01,23:43:44
271573,3702,40,2018-09-01,23:44:11
989407,7251,79,2018-09-01,23:44:11
669194,9048,67,2018-09-01,23:45:17
934402,2602,61,2018-09-01,23:45:22
415342,8352,84,2018-09-01,23:49:24
319609,4574,27,2018-09-01,23:49:32
116883,3168,74,2018-09-01,23:49:38
46398,2005,59,2018-09-01,23:49:45
222971,5809,56,2018-09-01,23:49:46
753893,3663,41,2018-09-01,23:49:47
652502,5627,82,2018-09-01,23:50:08
865311,6992,71,2018-09-01,23:50:15
413745,273,24,2018-09-01,23:51:41
156312,2243,45,2018-09-01,23:51:55
55310,1357,29,2018-09-01,23:52:20
197276,2358,76,2018-09-01,23:52:20
621733,4183,95,2018-09-01,23:52:28
652772,7104,36,2018-09-01,23:52:35
415775,531,25,2018-09-01,23:52:45
141920,9564,41,2018-09-01,23:52:53
499231,8552,96,2018-09-01,23:52:54
421720,6914,11,2018-09-02,23:16:21
502487,8848,51,2018-09-02,23:16:22
455539,7060,65,2018-09-02,23:16:34
638302,322,12,2018-09-02,23:16:35
478977,7443,82,2018-09-02,23:17:49
517934,6579,58,2018-09-02,23:17:57
48621,8423,23,2018-09-02,23:18:22
49718,9316,44,2018-09-02,23:18:38
671299,1310,96,2018-09-02,23:19:17
921454,1938,82,2018-09-02,23:19:41
760635,5494,62,2018-09-02,23:19:53
105580,7228,60,2018-09-02,23:23:07
102055,5111,7,2018-09-02,23:23:08
920854,7899,75,2018-09-02,23:23:40
366948,2868,82,2018-09-02,23:24:11
504718,1966,18,2018-09-02,23:24:17
928865,7329,13,2018-09-02,23:24:18
58871,2443,42,2018-09-02,23:24:18
538139,4118,60,2018-09-02,23:24:32
332196,7028,37,2018-09-02,23:24:33
320375,6881,32,2018-09-02,23:24:33
880977,7804,4,2018-09-02,23:25:31
750932,7820,33,2018-09-02,23:25:32
748835,1117,67,2018-09-02,23:25:59
217062,4683,74,2018-09-02,23:26:17
443227,2168,50,2018-09-02,23:26:17
