userID,itemID,amount,date,time
279125,9360,77,2019-10-01,23:16:26
550188,9019,69,2019-10-01,23:16:35
744392,3773,56,2019-10-01,23:19:19
775505,6691,6,2019-10-01,23:19:39
721446,4186,61,2019-10-01,23:24:12
612071,8398,51,2019-10-01,23:24:12
898705,4253,56,2019-10-01,23:24:17
877438,1541,39,2019-10-01,23:24:22
315751,597,33,2019-10-01,23:24:23
962880,1357,63,2019-10-01,23:24:28
193270,8619,76,2019-10-01,23:24:34
638450,3552,1,2019-10-01,23:24:44
215017,8293,86,2019-10-01,23:24:44
457239,507,10,2019-10-01,23:24:44
533329,3869,39,2019-10-01,23:25:13
785636,9299,31,2019-10-01,23:25:58
291309,8371,69,2019-10-01,23:26:07
934916,4807,81,2019-10-01,23:26:08
889891,3117,71,2019-10-01,23:26:17
899905,5421,24,2019-10-01,23:26:39
558872,403,46,2019-10-01,23:27:26
594593,2528,39,2019-10-01,23:28:38
342129,5802,16,2019-10-01,23:28:43
8856,4092,85,2019-10-01,23:28:44
418428,9815,27,2019-10-01,23:28:44
619758,7889,52,2019-10-01,23:29:50
337223,8755,34,2019-10-01,23:30:02
829868,8036,16,2019-10-01,23:30:11
437791,4778,52,2019-10-01,23:30:12
874306,2456,88,2019-10-01,23:34:10
470277,6355,20,2019-10-01,23:34:58
674327,9764,65,2019-10-01,23:35:13
915138,1117,9,2019-10-01,23:36:22
394878,2381,67,2019-10-01,23:36:25
36770,1842,63,2019-10-01,23:38:26
341863,4915,12,2019-10-01,23:38:26
694382,703,42,2019-10-01,23:38:27
610953,5645,44,2019-10-01,23:38:34
249805,3553,75,2019-10-01,23:38:39
686822,3371,92,2019-10-01,23:38:54
854745,7739,84,2019-10-01,23:38:56
731739,1833,94,2019-10-01,23:39:00
278929,7903,13,2019-10-01,23:39:02
575371,7338,55,2019-10-01,23:39:11
847850,3773,35,2019-10-01,23:40:09
685671,4042,87,2019-10-01,23:40:37
680396,8745,53,2019-10-01,23:40:37
370343,2391,98,2019-10-01,23:40:53
982873,5749,59,2019-10-01,23:40:54
637812,6182,34,2019-10-01,23:42:18
398624,3213,53,2019-10-01,23:42:18
872899,8276,69,2019-10-01,23:42:19
289502,2416,78,2019-10-01,23:42:20
755316,2197,76,2019-10-01,23:43:36
819223,4257,46,2019-10-01,23:43:46
227373,5603,21,2019-10-01,23:43:46
966231,7545,66,2019-10-01,23:43:50
157936,6721,12,2019-10-01,23:44:09
491101,9373,31,2019-10-01,23:44:12
810244,4934,9,2019-10-01,23:44:19
931954,9161,72,2019-10-01,23:44:20
793474,1978,40,2019-10-01,23:45:00
674389,3376,40,2019-10-01,23:45:09
519312,1437,64,2019-10-01,23:45:10
544884,8168,91,2019-10-01,23:49:31
228932,1771,26,2019-10-01,23:49:52
504369,5699,92,2019-10-01,23:49:52
825793,135,94,2019-10-01,23:50:01
618823,7626,26,2019-10-01,23:50:09
379476,7450,70,2019-10-01,23:51:43
271653,4699,78,2019-10-01,23:52:34
592203,3013,68,2019-10-01,23:52:46
346561,6504,15,2019-10-01,23:52:53
106121,877,65,2019-10-01,23:52:53
413833,5917,86,2019-10-01,23:52:53
167181,4433,22,2019-10-01,23:52:53
453085,8573,25,2019-10-01,23:53:03
765812,3342,27,2019-10-01,23:53:03
893804,9627,78,2019-10-02,23:15:37
472121,7274,51,2019-10-02,23:16:22
211024,4015,5,2019-10-02,23:16:26
520310,3322,86,2019-10-02,23:16:26
820366,9668,77,2019-10-02,23:18:38
300604,3105,36,2019-10-02,23:19:19
641609,6166,91,2019-10-02,23:19:46
594970,9392,47,2019-10-02,23:19:51
797320,4404,65,2019-10-02,23:19:52
924818,9949,93,2019-10-02,23:19:52
89343,6936,51,2019-10-02,23:23:33
225207,9618,40,2019-10-02,23:24:12
979918,8765,25,2019-10-02,23:24:13
767058,5534,32,2019-10-02,23:24:22
837633,8981,32,2019-10-02,23:24:33
494446,4959,69,2019-10-02,23:25:14
134892,3132,80,2019-10-02,23:25:31
917299,7164,84,2019-10-02,23:26:00
218705,3492,50,2019-10-02,23:26:04
173759,2102,74,2019-10-02,23:26:24
732589,8435,10,2019-10-02,23:26:25
107564,7448,69,2019-10-02,23:26:31
89436,462,30,2019-10-02,23:26:40
725302,5397,45,2019-10-02,23:26:45
234952,9076,80,2019-10-02,23:26:45
83271,2670,62,2019-10-02,23:26:53
471429,4755,5,2019-10-02,23:28:25
680279,7484,4,2019-10-02,23:28:33
479225,148,60,2019-10-02,23:29:42
26186,7086,20,2019-10-02,23:29:46
748696,2795,34,2019-10-02,23:30:03
740085,9748,78,2019-10-02,23:30:11
