userID,itemID,amount,date,time
25072,58,41,2020-08-01,14:35:49
7814,38,22,2020-08-01,14:35:49
119160,7,66,2020-08-01,14:36:13
163974,33,21,2020-08-01,14:36:25
287111,59,71,2020-08-01,14:36:25
653961,79,21,2020-08-01,14:38:04
649388,95,93,2020-08-01,14:38:21
781765,97,29,2020-08-01,14:40:45
481198,23,93,2020-08-01,14:40:45
117092,70,90,2020-08-01,14:40:47
832102,97,34,2020-08-01,14:40:47
917558,48,25,2020-08-01,14:40:50
202454,57,27,2020-08-01,14:41:06
321775,35,33,2020-08-01,14:41:08
862946,9893,25,2020-08-01,14:43:11
530038,8338,35,2020-08-01,14:43:33
520387,2563,60,2020-08-01,14:43:36
409463,573,93,2020-08-01,14:43:36
295825,745,88,2020-08-01,14:43:38
38982,5441,57,2020-08-01,14:43:38
783536,8808,91,2020-08-01,14:46:02
742695,5087,6,2020-08-01,14:46:27
747065,6097,77,2020-08-01,14:46:30
101378,2645,78,2020-08-01,14:46:30
957083,5485,30,2020-08-01,14:46:34
203067,4196,97,2020-08-01,14:46:37
14203,2994,92,2020-08-01,14:47:02
482813,8939,29,2020-08-01,14:47:04
906730,1446,70,2020-08-01,14:47:05
983182,7740,7,2020-08-01,14:47:13
284229,2245,55,2020-08-01,14:47:13
179568,4572,93,2020-08-01,14:47:15
581909,3878,12,2020-08-01,14:47:15
653729,5902,53,2020-08-01,14:47:15
13888,6668,27,2020-08-01,14:47:16
587707,9129,84,2020-08-01,14:47:16
42920,7679,32,2020-08-01,14:47:18
222561,9711,3,2020-08-01,14:47:18
633783,9568,21,2020-08-01,14:47:59
674371,4920,14,2020-08-01,14:47:59
834778,3715,42,2020-08-01,14:48:22
384354,5678,37,2020-08-01,14:48:26
601854,116,14,2020-08-01,14:48:29
694135,1104,88,2020-08-01,14:48:31
30765,7341,41,2020-08-01,14:48:54
641506,1579,12,2020-08-01,14:49:01
187256,7866,35,2020-08-01,14:49:04
612063,2248,45,2020-08-01,14:49:05
774058,2902,88,2020-08-01,14:49:16
700528,7507,22,2020-08-01,14:49:18
358176,7953,67,2020-08-01,14:49:25
433845,9073,4,2020-08-01,14:49:30
510167,3949,12,2020-08-01,14:49:37
465646,8855,2,2020-08-01,14:49:37
354574,8283,61,2020-08-01,14:52:25
929544,1096,56,2020-08-01,14:52:30
676900,1041,16,2020-08-01,14:52:30
97057,6069,2,2020-08-01,14:52:32
294556,1192,20,2020-08-01,14:52:33
783741,101,89,2020-08-01,14:52:33
897805,2891,64,2020-08-01,14:52:33
