userID,itemID,amount,date,time
993146,5471,80,2019-04-01,23:15:42
502375,1442,78,2019-04-01,23:15:43
880259,3167,23,2019-04-01,23:17:53
138100,9089,22,2019-04-01,23:19:46
969485,2529,36,2019-04-01,23:19:51
827261,6543,83,2019-04-01,23:23:40
419485,7857,54,2019-04-01,23:23:40
655364,3377,7,2019-04-01,23:23:41
492473,8036,23,2019-04-01,23:24:18
400676,9956,24,2019-04-01,23:24:27
208054,5137,78,2019-04-01,23:24:43
532842,3305,14,2019-04-01,23:25:13
483571,2377,13,2019-04-01,23:25:14
718967,9790,45,2019-04-01,23:25:32
856465,9564,89,2019-04-01,23:25:58
496197,6166,91,2019-04-01,23:25:58
926795,6908,33,2019-04-01,23:26:13
668030,2701,17,2019-04-01,23:26:14
752404,1065,73,2019-04-01,23:26:23
228029,3625,50,2019-04-01,23:26:46
199504,5732,14,2019-04-01,23:26:49
418888,5994,35,2019-04-01,23:26:49
466580,8186,83,2019-04-01,23:28:24
218439,2846,3,2019-04-01,23:28:25
913255,9756,79,2019-04-01,23:28:26
65192,8426,44,2019-04-01,23:28:26
367484,1373,23,2019-04-01,23:28:39
3219,9543,96,2019-04-01,23:29:41
532106,5484,17,2019-04-01,23:29:57
730357,791,77,2019-04-01,23:30:11
678491,102,61,2019-04-01,23:30:15
224635,1573,60,2019-04-01,23:34:58
986500,8600,40,2019-04-01,23:35:05
667982,61,5,2019-04-01,23:35:05
773410,8908,96,2019-04-01,23:36:22
565106,9363,10,2019-04-01,23:38:21
381829,450,41,2019-04-01,23:38:27
692197,8321,58,2019-04-01,23:38:32
764524,2063,47,2019-04-01,23:38:32
102902,9188,98,2019-04-01,23:38:56
131259,9304,73,2019-04-01,23:39:01
536669,1889,75,2019-04-01,23:39:11
761875,711,94,2019-04-01,23:39:11
640968,6512,2,2019-04-01,23:39:55
341832,346,72,2019-04-01,23:39:56
781718,9556,96,2019-04-01,23:40:47
385440,6154,5,2019-04-01,23:40:54
419136,4198,21,2019-04-01,23:41:00
565155,7157,61,2019-04-01,23:42:05
840268,1068,34,2019-04-01,23:42:18
5843,6809,53,2019-04-01,23:42:19
493734,490,95,2019-04-01,23:42:27
450247,8574,50,2019-04-01,23:43:04
94562,9162,24,2019-04-01,23:43:24
19160,1011,22,2019-04-01,23:44:19
602835,3857,82,2019-04-01,23:44:19
938416,1434,89,2019-04-01,23:44:20
149513,1147,4,2019-04-01,23:45:01
535726,1196,14,2019-04-01,23:45:02
652095,7248,11,2019-04-01,23:45:23
653900,3730,35,2019-04-01,23:49:30
338420,5267,5,2019-04-01,23:49:39
945058,7040,58,2019-04-01,23:49:47
722895,805,73,2019-04-01,23:50:00
100055,6550,15,2019-04-01,23:50:10
493064,2496,95,2019-04-01,23:51:40
960016,1895,15,2019-04-01,23:51:41
840448,1764,10,2019-04-01,23:52:09
43226,9998,12,2019-04-01,23:52:09
419828,5020,71,2019-04-01,23:52:10
612607,7171,35,2019-04-01,23:52:20
197601,1591,64,2019-04-01,23:52:27
909331,979,11,2019-04-01,23:52:45
618845,5660,96,2019-04-01,23:52:55
236828,2931,88,2019-04-02,23:15:36
989606,31,62,2019-04-02,23:15:36
914205,9845,51,2019-04-02,23:15:42
515813,9921,85,2019-04-02,23:15:43
698580,4237,2,2019-04-02,23:16:22
201655,6774,20,2019-04-02,23:16:35
199305,3785,15,2019-04-02,23:16:35
617651,7056,69,2019-04-02,23:18:27
283400,6152,33,2019-04-02,23:19:18
690036,2672,85,2019-04-02,23:19:19
621407,3079,90,2019-04-02,23:22:49
716548,5891,56,2019-04-02,23:22:49
947724,2434,58,2019-04-02,23:23:08
304465,271,20,2019-04-02,23:23:34
489159,5025,16,2019-04-02,23:23:34
708315,697,30,2019-04-02,23:24:43
745007,7328,53,2019-04-02,23:24:43
481338,1513,41,2019-04-02,23:26:07
406755,3928,29,2019-04-02,23:26:24
290832,4988,5,2019-04-02,23:26:24
256804,6365,48,2019-04-02,23:26:24
530198,9842,56,2019-04-02,23:26:30
294170,4555,13,2019-04-02,23:26:30
703463,8007,74,2019-04-02,23:26:40
617429,5734,88,2019-04-02,23:28:24
952383,3742,66,2019-04-02,23:28:42
414092,2963,13,2019-04-02,23:28:42
593339,1160,6,2019-04-02,23:28:43
433478,4790,79,2019-04-02,23:29:56
219255,5041,1,2019-04-02,23:29:56
479765,9360,39,2019-04-02,23:30:02
663889,67,66,2019-04-02,23:30:10
766046,5978,27,2019-04-02,23:30:11
719004,6041,80,2019-04-02,23:30:11
499260,3471,27,2019-04-02,23:33:43
132904,797,73,2019-04-02,23:33:43
657216,3350,81,2019-04-02,23:34:05
520947,7011,11,2019-04-02,23:34:10
325248,5485,8,2019-04-02,23:34:11
677771,9165,96,2019-04-02,23:34:57
678857,7903,81,2019-04-02,23:35:14
926535,5908,92,2019-04-02,23:36:26
604046,6961,39,2019-04-02,23:36:28
7538,7190,8,2019-04-02,23:36:32
255233,1138,6,2019-04-02,23:36:32
88631,7906,34,2019-04-02,23:36:33
829260,3805,47,2019-04-02,23:36:41
445176,4870,53,2019-04-02,23:37:57
823988,6676,46,2019-04-02,23:37:58
957496,9203,39,2019-04-02,23:38:32
714613,7086,93,2019-04-02,23:38:33
473785,9431,56,2019-04-02,23:38:38
748937,5590,44,2019-04-02,23:38:40
393994,459,28,2019-04-02,23:38:47
924265,542,32,2019-04-02,23:39:00
850848,4614,84,2019-04-02,23:39:03
725831,6429,1,2019-04-02,23:39:11
954243,6645,41,2019-04-02,23:39:57
87049,9596,76,2019-04-02,23:40:08
650984,2684,95,2019-04-02,23:40:36
401844,1162,41,2019-04-02,23:40:45
534759,243,82,2019-04-02,23:40:55
71856,1203,84,2019-04-02,23:41:02
999225,2298,47,2019-04-02,23:41:57
595836,1695,91,2019-04-02,23:41:57
911860,7722,5,2019-04-02,23:42:04
636338,6129,16,2019-04-02,23:42:04
260342,8641,47,2019-04-02,23:42:05
181033,1557,62,2019-04-02,23:42:05
847571,6587,30,2019-04-02,23:42:19
890585,2159,70,2019-04-02,23:42:19
306271,8664,61,2019-04-02,23:42:19
716651,8955,15,2019-04-02,23:42:20
672663,3258,50,2019-04-02,23:42:20
942116,301,8,2019-04-02,23:43:38
312113,3600,56,2019-04-02,23:43:44
269772,8892,37,2019-04-02,23:44:10
765964,6048,54,2019-04-02,23:44:10
904389,4456,53,2019-04-02,23:44:11
970299,9650,74,2019-04-02,23:44:12
615283,1246,10,2019-04-02,23:44:19
23238,2947,41,2019-04-02,23:44:20
359396,4519,28,2019-04-02,23:45:02
627792,2292,79,2019-04-02,23:45:16
497200,9851,24,2019-04-02,23:45:17
297592,9170,37,2019-04-02,23:45:22
324121,9467,11,2019-04-02,23:45:23
327046,2936,79,2019-04-02,23:49:38
584777,1108,41,2019-04-02,23:49:46
830677,6678,76,2019-04-02,23:49:47
287276,3976,2,2019-04-02,23:49:47
962190,5190,81,2019-04-02,23:49:54
176021,7040,41,2019-04-02,23:50:00
44424,9470,81,2019-04-02,23:50:10
668244,4721,88,2019-04-02,23:50:46
751827,6455,49,2019-04-02,23:51:40
611072,5896,96,2019-04-02,23:51:56
104575,7541,90,2019-04-02,23:52:09
90437,8139,82,2019-04-02,23:52:10
910957,632,87,2019-04-02,23:52:19
643575,3017,77,2019-04-02,23:52:20
734045,7250,83,2019-04-02,23:52:26
541232,4793,69,2019-04-02,23:52:27
80941,7872,21,2019-04-03,23:15:36
596840,2238,58,2019-04-03,23:16:26
301297,7598,37,2019-04-03,23:16:34
950170,9925,22,2019-04-03,23:16:34
490781,3859,18,2019-04-03,23:16:35
940311,3919,65,2019-04-03,23:17:58
581013,2691,98,2019-04-03,23:18:19
127212,2735,52,2019-04-03,23:18:22
2519,7483,14,2019-04-03,23:18:22
76511,7113,85,2019-04-03,23:19:39
475790,2029,4,2019-04-03,23:19:53
636818,8289,52,2019-04-03,23:23:07
10144,3210,9,2019-04-03,23:23:08
244600,493,98,2019-04-03,23:23:34
26726,4519,2,2019-04-03,23:24:12
823121,6383,26,2019-04-03,23:24:12
282826,2458,47,2019-04-03,23:24:13
652378,982,1,2019-04-03,23:24:17
202955,3964,89,2019-04-03,23:24:18
260266,640,72,2019-04-03,23:24:27
48702,3525,48,2019-04-03,23:24:44
637949,3407,46,2019-04-03,23:26:03
642002,6479,96,2019-04-03,23:26:09
105108,2240,50,2019-04-03,23:26:13
569303,89,63,2019-04-03,23:26:24
688380,3542,32,2019-04-03,23:26:39
512113,6253,68,2019-04-03,23:28:24
796453,7459,55,2019-04-03,23:28:33
801806,6149,90,2019-04-03,23:28:33
825592,3022,52,2019-04-03,23:28:34
20892,95,89,2019-04-03,23:29:41
64607,5336,62,2019-04-03,23:29:46
769262,6633,54,2019-04-03,23:30:02
845143,8516,19,2019-04-03,23:30:02
643952,3488,1,2019-04-03,23:30:10
645954,6664,75,2019-04-03,23:30:16
46661,4843,39,2019-04-03,23:34:04
305897,7412,58,2019-04-03,23:34:10
200722,902,70,2019-04-03,23:35:06
66095,1555,88,2019-04-03,23:35:13
295830,5167,73,2019-04-03,23:35:13
846911,6995,74,2019-04-03,23:35:13
304018,3441,46,2019-04-03,23:35:14
40389,3827,89,2019-04-03,23:36:27
912419,420,7,2019-04-03,23:36:32
80611,3380,96,2019-04-03,23:36:41
308350,3786,40,2019-04-03,23:38:19
530231,1351,5,2019-04-03,23:38:20
21163,8113,74,2019-04-03,23:38:28
74118,9022,4,2019-04-03,23:38:41
510936,7892,7,2019-04-03,23:38:55
403770,9435,85,2019-04-03,23:39:10
153025,3866,21,2019-04-03,23:39:55
565069,7240,95,2019-04-03,23:40:08
640205,3312,67,2019-04-03,23:40:08
12441,3666,62,2019-04-03,23:40:09
424101,8838,7,2019-04-03,23:40:37
943023,7307,35,2019-04-03,23:41:02
421593,7655,53,2019-04-03,23:41:55
75010,8091,10,2019-04-03,23:42:18
986639,9693,72,2019-04-03,23:42:19
389954,4544,8,2019-04-03,23:42:26
448305,8358,60,2019-04-03,23:43:03
939617,8219,70,2019-04-03,23:43:03
196951,6018,18,2019-04-03,23:43:24
948982,1097,24,2019-04-03,23:43:46
925835,9782,42,2019-04-03,23:44:18
967522,8318,60,2019-04-03,23:44:18
13035,6549,68,2019-04-03,23:44:20
274357,9063,44,2019-04-03,23:44:20
202737,3388,23,2019-04-03,23:45:02
254786,3605,47,2019-04-03,23:45:09
103461,974,77,2019-04-03,23:45:09
222701,5084,84,2019-04-03,23:45:22
691782,655,79,2019-04-03,23:45:22
42596,7296,14,2019-04-03,23:49:30
325868,3235,98,2019-04-03,23:49:31
300237,1089,46,2019-04-03,23:49:31
357828,5550,47,2019-04-03,23:49:32
808891,278,80,2019-04-03,23:49:38
157055,3648,8,2019-04-03,23:49:39
272383,6470,69,2019-04-03,23:49:39
104616,4975,38,2019-04-03,23:49:46
38690,5981,13,2019-04-03,23:50:09
371572,5792,8,2019-04-03,23:51:19
686160,783,31,2019-04-03,23:51:41
69459,4368,16,2019-04-03,23:51:42
987157,9767,1,2019-04-03,23:51:57
147357,1183,4,2019-04-03,23:52:20
774261,6459,98,2019-04-03,23:52:45
989664,6360,39,2019-04-03,23:53:02
374528,2785,63,2019-04-03,23:53:02
305873,4686,63,2019-04-04,23:15:41
135572,3918,95,2019-04-04,23:16:22
529212,2166,48,2019-04-04,23:17:49
767013,9736,39,2019-04-04,23:17:57
242976,5976,47,2019-04-04,23:17:58
963462,4094,80,2019-04-04,23:18:18
409597,1106,57,2019-04-04,23:18:22
821282,5551,93,2019-04-04,23:19:39
385361,8664,3,2019-04-04,23:19:46
919601,7849,53,2019-04-04,23:19:52
54004,2501,46,2019-04-04,23:24:18
442076,7041,77,2019-04-04,23:25:13
587693,866,41,2019-04-04,23:25:59
920321,2531,15,2019-04-04,23:26:03
995759,7200,68,2019-04-04,23:26:04
8791,2522,23,2019-04-04,23:26:04
994382,5003,60,2019-04-04,23:26:09
135153,2731,89,2019-04-04,23:26:14
