userID,itemID,amount,date,time
464797,2017,29,2017-05-01,23:17:49
355988,6646,52,2017-05-01,23:17:54
591794,1872,74,2017-05-01,23:18:18
632151,8029,45,2017-05-01,23:19:24
562121,9693,58,2017-05-01,23:19:40
670407,145,36,2017-05-01,23:19:40
528326,7847,48,2017-05-01,23:23:08
869358,3360,98,2017-05-01,23:23:34
430378,7778,12,2017-05-01,23:23:41
445102,9003,40,2017-05-01,23:24:11
120358,6418,84,2017-05-01,23:24:17
93858,6984,45,2017-05-01,23:24:18
206156,977,81,2017-05-01,23:24:26
775971,4737,73,2017-05-01,23:24:27
388281,8233,48,2017-05-01,23:25:13
661941,3373,38,2017-05-01,23:25:59
648616,4762,25,2017-05-01,23:26:08
333033,7591,12,2017-05-01,23:26:12
914806,3669,64,2017-05-01,23:26:17
467980,6456,48,2017-05-01,23:26:24
605111,4145,78,2017-05-01,23:26:39
47703,9914,90,2017-05-01,23:26:44
417023,6064,2,2017-05-01,23:26:49
340651,6478,20,2017-05-01,23:27:26
918642,5260,44,2017-05-01,23:28:25
170075,7563,36,2017-05-01,23:28:33
954781,5714,89,2017-05-01,23:28:38
304797,8773,60,2017-05-01,23:28:44
619327,5457,26,2017-05-01,23:30:03
771432,8518,65,2017-05-01,23:30:03
625787,2489,37,2017-05-01,23:30:10
619676,8206,8,2017-05-01,23:34:57
152538,3821,77,2017-05-01,23:34:57
697144,5603,59,2017-05-01,23:35:04
496576,772,65,2017-05-01,23:36:28
958211,207,95,2017-05-01,23:36:33
277657,1154,63,2017-05-01,23:36:39
689581,770,90,2017-05-01,23:36:41
529259,9358,22,2017-05-01,23:37:58
695837,6237,48,2017-05-01,23:37:59
558917,191,78,2017-05-01,23:38:21
624341,2568,51,2017-05-01,23:38:25
511676,1117,75,2017-05-01,23:38:39
761824,6045,78,2017-05-01,23:38:40
80932,9525,22,2017-05-01,23:38:55
290706,1817,87,2017-05-01,23:38:56
984333,4886,29,2017-05-01,23:40:09
156719,5469,87,2017-05-01,23:40:10
276598,9577,5,2017-05-01,23:41:57
836751,6674,26,2017-05-01,23:42:03
840083,953,88,2017-05-01,23:42:13
606985,252,64,2017-05-01,23:42:20
560126,367,5,2017-05-01,23:43:01
636055,4821,51,2017-05-01,23:43:04
657082,1535,60,2017-05-01,23:43:23
707009,9790,73,2017-05-01,23:43:23
546589,5859,28,2017-05-01,23:43:37
105596,4130,14,2017-05-01,23:43:39
649014,700,79,2017-05-01,23:43:45
481903,3206,39,2017-05-01,23:43:46
443826,5040,66,2017-05-01,23:44:19
219623,9633,1,2017-05-01,23:45:03
831426,6130,80,2017-05-01,23:45:17
479975,3887,74,2017-05-01,23:49:23
486412,9889,8,2017-05-01,23:49:32
821954,3688,69,2017-05-01,23:49:53
266493,9422,17,2017-05-01,23:49:59
225269,2809,14,2017-05-01,23:50:00
631738,7782,88,2017-05-01,23:50:01
553985,9421,80,2017-05-01,23:50:17
779263,2189,11,2017-05-01,23:50:45
918712,5420,96,2017-05-01,23:51:42
52531,7546,20,2017-05-01,23:52:10
605246,6636,37,2017-05-01,23:52:19
59600,4305,86,2017-05-01,23:52:27
923193,1983,36,2017-05-01,23:52:35
290184,9560,4,2017-05-01,23:52:45
783747,3318,25,2017-05-02,23:15:41
691505,3734,85,2017-05-02,23:16:22
107254,6754,66,2017-05-02,23:16:25
637320,6021,2,2017-05-02,23:16:35
945616,5188,56,2017-05-02,23:17:50
614621,8643,41,2017-05-02,23:18:35
947983,2455,44,2017-05-02,23:19:40
525174,8539,60,2017-05-02,23:19:40
358686,7228,51,2017-05-02,23:19:46
534155,9914,44,2017-05-02,23:19:47
708552,320,86,2017-05-02,23:23:40
203721,2279,77,2017-05-02,23:24:26
84711,94,91,2017-05-02,23:24:33
123063,6941,15,2017-05-02,23:24:34
955096,1484,11,2017-05-02,23:24:42
911286,7990,39,2017-05-02,23:24:43
248090,7589,48,2017-05-02,23:25:31
496870,638,79,2017-05-02,23:26:07
442290,7059,94,2017-05-02,23:26:09
476384,5189,32,2017-05-02,23:26:14
915387,8001,76,2017-05-02,23:26:24
637597,9866,56,2017-05-02,23:27:24
854087,4599,68,2017-05-02,23:28:38
746044,1445,72,2017-05-02,23:29:41
362195,9508,15,2017-05-02,23:29:41
505680,2373,96,2017-05-02,23:29:45
525540,2178,92,2017-05-02,23:29:51
185361,4906,12,2017-05-02,23:30:16
791347,5492,17,2017-05-02,23:34:04
990538,5372,96,2017-05-02,23:34:10
602864,6576,26,2017-05-02,23:34:10
979919,9533,38,2017-05-02,23:34:57
418750,3949,77,2017-05-02,23:36:25
16978,3752,38,2017-05-02,23:36:26
229123,8343,51,2017-05-02,23:36:32
72782,5706,33,2017-05-02,23:36:39
259103,7121,83,2017-05-02,23:36:40
123362,452,80,2017-05-02,23:37:56
592603,1670,11,2017-05-02,23:38:26
574835,2481,95,2017-05-02,23:38:27
364564,3267,26,2017-05-02,23:38:27
166441,110,6,2017-05-02,23:38:39
461206,4256,39,2017-05-02,23:38:39
405636,3871,83,2017-05-02,23:38:41
325421,4696,76,2017-05-02,23:39:02
471433,4949,71,2017-05-02,23:39:02
48348,36,11,2017-05-02,23:39:11
370904,9903,9,2017-05-02,23:40:09
981608,5117,58,2017-05-02,23:40:44
911438,6007,59,2017-05-02,23:41:56
720060,6017,94,2017-05-02,23:41:57
456874,5142,85,2017-05-02,23:42:03
993229,6075,36,2017-05-02,23:42:05
119888,5272,1,2017-05-02,23:42:11
841316,4043,43,2017-05-02,23:42:20
874184,7979,13,2017-05-02,23:42:26
109580,945,65,2017-05-02,23:43:02
943874,1031,62,2017-05-02,23:43:04
557917,6940,79,2017-05-02,23:43:22
25274,2217,40,2017-05-02,23:43:38
15517,1813,95,2017-05-02,23:43:52
737969,4000,33,2017-05-02,23:44:12
418649,2508,11,2017-05-02,23:44:19
503128,4940,28,2017-05-02,23:44:20
518128,8864,77,2017-05-02,23:45:16
831386,1185,22,2017-05-02,23:49:24
801857,6479,23,2017-05-02,23:49:30
43248,660,94,2017-05-02,23:49:30
363704,5322,49,2017-05-02,23:49:46
877020,2941,49,2017-05-02,23:49:47
213347,2826,39,2017-05-02,23:50:00
999304,1228,41,2017-05-02,23:50:08
819036,7467,64,2017-05-02,23:50:10
834183,178,26,2017-05-02,23:50:16
90069,1910,56,2017-05-02,23:51:40
375035,6381,29,2017-05-02,23:51:42
604979,9999,34,2017-05-02,23:51:43
477935,1364,18,2017-05-02,23:51:56
924997,8647,76,2017-05-02,23:51:57
598782,1242,3,2017-05-02,23:52:11
41381,1117,64,2017-05-02,23:52:20
754656,5006,63,2017-05-02,23:52:25
197944,7064,45,2017-05-02,23:52:35
282471,9100,55,2017-05-02,23:52:53
765982,2788,24,2017-05-02,23:52:54
287043,8659,81,2017-05-02,23:52:55
527943,117,80,2017-05-02,23:54:09
62609,4440,95,2017-05-03,23:15:36
521472,1189,95,2017-05-03,23:15:37
907199,8779,48,2017-05-03,23:16:22
699877,2255,33,2017-05-03,23:16:25
9701,1732,74,2017-05-03,23:18:22
975344,915,4,2017-05-03,23:18:23
313689,4731,22,2017-05-03,23:19:18
129256,4675,12,2017-05-03,23:19:25
860669,7829,49,2017-05-03,23:19:40
872142,7709,37,2017-05-03,23:19:52
607210,9559,61,2017-05-03,23:23:34
191454,7429,43,2017-05-03,23:24:18
184491,2987,97,2017-05-03,23:24:23
601076,92,37,2017-05-03,23:24:26
987825,8009,11,2017-05-03,23:25:31
746990,2085,10,2017-05-03,23:26:23
212364,4312,82,2017-05-03,23:26:30
