userID,itemID,amount,date,time
54913,2,97,2021-02-01,06:05:21
866089,2,34,2021-02-01,06:23:20
946009,37,80,2021-02-01,14:35:23
887840,40,4,2021-02-01,14:35:27
46217,46,95,2021-02-01,14:35:44
994051,67,60,2021-02-01,14:35:47
518585,71,4,2021-02-01,14:35:49
436886,4,7,2021-02-01,14:35:49
281166,87,46,2021-02-01,14:35:52
61316,17,56,2021-02-01,14:36:17
938185,85,23,2021-02-01,14:36:25
615380,60,1,2021-02-01,14:36:34
107396,12,90,2021-02-01,14:38:04
645892,19,23,2021-02-01,14:38:04
506962,82,22,2021-02-01,14:38:06
800446,10,49,2021-02-01,14:38:23
197534,38,43,2021-02-01,14:40:49
291918,8,96,2021-02-01,14:40:53
363159,70,15,2021-02-01,14:41:03
188927,82,6,2021-02-01,14:41:05
783900,6977,85,2021-02-01,14:43:03
36334,925,66,2021-02-01,14:46:02
169794,8176,97,2021-02-01,14:46:37
469793,5595,11,2021-02-01,14:47:02
882272,7806,3,2021-02-01,14:47:04
361756,9472,16,2021-02-01,14:47:21
825867,7254,14,2021-02-01,14:47:23
770684,9541,18,2021-02-01,14:47:59
78057,2604,83,2021-02-01,14:48:22
397032,4760,34,2021-02-01,14:48:24
733763,9810,70,2021-02-01,14:48:24
16088,3929,62,2021-02-01,14:48:24
468201,587,56,2021-02-01,14:48:24
529407,8213,46,2021-02-01,14:48:24
99558,1067,29,2021-02-01,14:48:31
528398,590,33,2021-02-01,14:48:33
849055,8554,87,2021-02-01,14:49:01
89751,600,7,2021-02-01,14:49:16
466059,3683,85,2021-02-01,14:49:16
57566,2796,62,2021-02-01,14:49:22
833952,5372,49,2021-02-01,14:49:22
420042,7921,35,2021-02-01,14:49:25
637873,7307,40,2021-02-01,14:49:25
564683,1492,35,2021-02-01,14:49:27
967519,6129,88,2021-02-01,14:49:28
356775,3939,78,2021-02-01,14:49:30
856142,7751,68,2021-02-01,14:49:30
477028,2905,47,2021-02-01,14:49:30
387711,1374,1,2021-02-01,14:49:32
