userID,itemID,amount,date,time
847855,6280,79,2017-06-01,23:17:49
644601,7931,63,2017-06-01,23:18:18
772577,9641,94,2017-06-01,23:19:18
13254,2975,85,2017-06-01,23:19:23
77714,4101,12,2017-06-01,23:19:40
740031,2308,29,2017-06-01,23:19:40
410222,6900,27,2017-06-01,23:19:51
188239,2177,10,2017-06-01,23:19:51
996159,7116,98,2017-06-01,23:23:39
401337,5512,7,2017-06-01,23:24:17
901522,824,69,2017-06-01,23:24:22
414585,6247,86,2017-06-01,23:24:23
634303,9190,82,2017-06-01,23:24:33
525475,550,70,2017-06-01,23:26:04
855514,6472,88,2017-06-01,23:26:09
219169,2490,17,2017-06-01,23:26:14
754562,610,54,2017-06-01,23:26:14
964166,8359,4,2017-06-01,23:26:45
511949,1397,34,2017-06-01,23:28:38
802883,380,40,2017-06-01,23:28:39
39806,9302,22,2017-06-01,23:29:51
857935,7548,49,2017-06-01,23:29:52
10396,2287,58,2017-06-01,23:29:52
971674,3177,93,2017-06-01,23:30:02
429629,4194,16,2017-06-01,23:30:11
911914,5182,44,2017-06-01,23:33:42
188240,6333,40,2017-06-01,23:33:42
215243,4857,46,2017-06-01,23:33:43
699556,776,61,2017-06-01,23:35:13
729797,5088,54,2017-06-01,23:36:21
997891,4921,39,2017-06-01,23:36:21
957220,4927,73,2017-06-01,23:36:23
457489,2247,76,2017-06-01,23:36:26
452469,8942,83,2017-06-01,23:36:32
977944,8067,45,2017-06-01,23:36:40
233922,2948,66,2017-06-01,23:37:57
374824,9810,11,2017-06-01,23:38:20
805139,5184,81,2017-06-01,23:38:32
630779,1065,13,2017-06-01,23:38:39
208981,7569,48,2017-06-01,23:38:48
815554,8845,20,2017-06-01,23:38:54
236277,916,6,2017-06-01,23:38:55
930905,8834,28,2017-06-01,23:38:56
646304,1590,12,2017-06-01,23:39:02
686847,9183,59,2017-06-01,23:39:02
493260,219,95,2017-06-01,23:39:56
497005,8178,79,2017-06-01,23:40:08
599861,9611,24,2017-06-01,23:40:38
307208,8574,14,2017-06-01,23:40:38
795298,5765,97,2017-06-01,23:42:04
453350,9139,89,2017-06-01,23:42:19
865203,6094,64,2017-06-01,23:43:44
711554,6606,61,2017-06-01,23:43:45
775930,3430,56,2017-06-01,23:44:10
806042,2716,10,2017-06-01,23:45:10
712582,4765,56,2017-06-01,23:45:15
515024,1224,39,2017-06-01,23:45:17
191691,265,12,2017-06-01,23:45:22
669682,3338,21,2017-06-01,23:45:23
1566,9550,21,2017-06-01,23:45:23
289048,9024,12,2017-06-01,23:45:23
696789,6507,15,2017-06-01,23:49:25
470169,2371,30,2017-06-01,23:49:32
919766,9054,80,2017-06-01,23:49:39
908116,2614,69,2017-06-01,23:49:45
65035,9246,40,2017-06-01,23:49:53
717723,8344,5,2017-06-01,23:49:59
342633,5743,91,2017-06-01,23:50:00
617310,6554,86,2017-06-01,23:50:01
649956,3369,96,2017-06-01,23:50:10
568367,9281,30,2017-06-01,23:50:15
206039,6531,72,2017-06-01,23:50:15
451587,9283,47,2017-06-01,23:50:16
700072,1625,88,2017-06-01,23:52:27
65343,1352,4,2017-06-01,23:52:28
89968,3173,53,2017-06-01,23:52:33
171358,6903,91,2017-06-01,23:52:34
751865,4087,7,2017-06-01,23:52:44
905303,8765,86,2017-06-01,23:52:46
785060,5658,44,2017-06-01,23:52:54
272675,9233,59,2017-06-01,23:52:55
400298,77,30,2017-06-01,23:52:55
328311,9701,34,2017-06-02,23:15:36
387275,2619,32,2017-06-02,23:16:22
559311,126,98,2017-06-02,23:16:35
256065,3375,50,2017-06-02,23:17:49
589566,4209,2,2017-06-02,23:17:50
145248,5422,13,2017-06-02,23:17:50
994764,9137,32,2017-06-02,23:17:57
956147,7586,66,2017-06-02,23:18:18
39568,4619,55,2017-06-02,23:18:28
192488,9808,29,2017-06-02,23:19:18
379972,3976,25,2017-06-02,23:19:23
268646,1860,91,2017-06-02,23:19:24
400099,4059,39,2017-06-02,23:19:40
912212,1364,74,2017-06-02,23:22:48
880094,5790,48,2017-06-02,23:23:34
260334,3757,91,2017-06-02,23:25:13
829567,183,11,2017-06-02,23:25:31
649901,8211,14,2017-06-02,23:25:31
140448,4356,20,2017-06-02,23:25:59
858997,9397,79,2017-06-02,23:26:09
886342,7976,82,2017-06-02,23:26:14
207805,3717,59,2017-06-02,23:26:14
936892,1503,77,2017-06-02,23:27:25
371775,3311,6,2017-06-02,23:27:26
701287,685,43,2017-06-02,23:28:24
728093,1641,51,2017-06-02,23:28:25
314666,3089,85,2017-06-02,23:28:25
765789,100,87,2017-06-02,23:28:25
82413,5573,9,2017-06-02,23:28:25
518997,9158,90,2017-06-02,23:28:33
