userID,itemID,amount,date,time
150725,8856,55,2017-04-01,23:15:42
632711,7334,56,2017-04-01,23:16:21
285137,963,58,2017-04-01,23:17:49
824733,5758,28,2017-04-01,23:17:58
176281,2813,80,2017-04-01,23:19:17
555233,9843,45,2017-04-01,23:19:23
915184,2265,53,2017-04-01,23:19:39
656200,1516,40,2017-04-01,23:19:39
121546,392,28,2017-04-01,23:19:51
285174,1371,39,2017-04-01,23:19:52
361226,1577,43,2017-04-01,23:22:48
349687,7803,49,2017-04-01,23:22:48
292082,9903,61,2017-04-01,23:23:07
898930,3616,41,2017-04-01,23:24:11
873894,2885,22,2017-04-01,23:24:18
779682,2286,8,2017-04-01,23:24:43
113000,7860,18,2017-04-01,23:25:13
43473,6332,9,2017-04-01,23:25:13
126766,1244,21,2017-04-01,23:25:13
456850,4003,17,2017-04-01,23:25:31
968981,9711,15,2017-04-01,23:25:31
598646,1065,5,2017-04-01,23:25:31
944846,8235,81,2017-04-01,23:25:31
440296,6694,3,2017-04-01,23:25:32
706720,147,59,2017-04-01,23:25:33
443871,657,44,2017-04-01,23:25:59
221498,8423,92,2017-04-01,23:26:03
294324,3894,28,2017-04-01,23:26:09
576390,7386,74,2017-04-01,23:26:14
13431,5349,18,2017-04-01,23:26:24
250828,4861,66,2017-04-01,23:26:25
878164,5905,10,2017-04-01,23:26:31
107717,525,45,2017-04-01,23:26:31
239473,8968,81,2017-04-01,23:26:31
453104,1092,61,2017-04-01,23:26:46
556099,8788,91,2017-04-01,23:28:33
206169,1983,26,2017-04-01,23:28:34
639468,4116,95,2017-04-01,23:28:42
602193,5995,37,2017-04-01,23:29:41
687242,6712,67,2017-04-01,23:29:51
429638,336,25,2017-04-01,23:30:16
282479,5951,12,2017-04-01,23:33:42
415822,2236,27,2017-04-01,23:33:42
902950,2443,74,2017-04-01,23:34:04
444826,420,48,2017-04-01,23:34:10
312531,9512,24,2017-04-01,23:34:58
400530,8837,8,2017-04-01,23:35:05
456404,9394,95,2017-04-01,23:35:13
257476,8448,93,2017-04-01,23:36:22
948366,4374,65,2017-04-01,23:36:25
54141,4958,9,2017-04-01,23:36:27
508952,8977,37,2017-04-01,23:36:32
860705,7558,35,2017-04-01,23:36:34
91873,608,13,2017-04-01,23:37:56
79139,1179,59,2017-04-01,23:37:57
