userID,itemID,amount,date,time
720509,9289,96,2019-05-01,23:15:36
375321,839,81,2019-05-01,23:15:36
933963,5436,32,2019-05-01,23:17:54
329127,5286,15,2019-05-01,23:18:18
978219,4378,70,2019-05-01,23:24:11
764450,4441,97,2019-05-01,23:24:18
774352,313,16,2019-05-01,23:24:18
690176,4920,87,2019-05-01,23:24:27
920780,607,75,2019-05-01,23:24:28
592892,2177,57,2019-05-01,23:24:43
582101,9035,19,2019-05-01,23:24:43
913232,6769,4,2019-05-01,23:25:13
994372,7074,16,2019-05-01,23:25:33
60886,3040,21,2019-05-01,23:25:58
665632,4690,48,2019-05-01,23:26:04
609283,8378,33,2019-05-01,23:26:09
722722,4894,39,2019-05-01,23:26:24
945069,4185,9,2019-05-01,23:26:25
627205,4151,3,2019-05-01,23:26:29
92107,8869,66,2019-05-01,23:26:30
578530,2947,30,2019-05-01,23:26:39
433618,6150,93,2019-05-01,23:28:24
338386,2008,24,2019-05-01,23:28:25
121417,3687,23,2019-05-01,23:28:37
255779,7432,69,2019-05-01,23:28:39
351932,8634,86,2019-05-01,23:29:40
516832,8296,97,2019-05-01,23:29:52
238840,4746,71,2019-05-01,23:33:43
740338,7614,85,2019-05-01,23:35:04
571682,2980,67,2019-05-01,23:36:21
866415,8957,26,2019-05-01,23:36:26
207532,1135,76,2019-05-01,23:36:27
843270,6117,64,2019-05-01,23:36:27
302813,7708,5,2019-05-01,23:38:19
906151,9251,40,2019-05-01,23:38:27
542095,9896,91,2019-05-01,23:38:40
523658,6156,93,2019-05-01,23:39:57
353969,6035,49,2019-05-01,23:40:08
721224,8720,20,2019-05-01,23:40:36
448292,3682,73,2019-05-01,23:41:01
442878,7948,35,2019-05-01,23:41:56
574265,4536,25,2019-05-01,23:42:03
939444,1260,64,2019-05-01,23:42:03
118060,8356,34,2019-05-01,23:42:03
670752,7634,8,2019-05-01,23:42:10
579915,5857,93,2019-05-01,23:42:12
89983,3417,69,2019-05-01,23:42:12
475986,2316,42,2019-05-01,23:42:12
678485,4275,60,2019-05-01,23:42:27
891798,7067,16,2019-05-01,23:43:01
217431,8006,57,2019-05-01,23:43:04
478511,9370,78,2019-05-01,23:43:23
852605,9667,74,2019-05-01,23:43:39
249234,7354,37,2019-05-01,23:43:44
918136,8229,92,2019-05-01,23:43:46
29956,4256,41,2019-05-01,23:44:20
96540,749,28,2019-05-01,23:45:22
548845,5318,20,2019-05-01,23:45:23
912440,3907,44,2019-05-01,23:49:30
27206,47,94,2019-05-01,23:49:31
221582,8845,13,2019-05-01,23:49:32
589836,4622,88,2019-05-01,23:49:38
359074,3035,33,2019-05-01,23:49:53
769242,4762,1,2019-05-01,23:49:59
856007,1392,54,2019-05-01,23:50:16
18146,1197,40,2019-05-01,23:50:44
836112,8861,97,2019-05-01,23:51:55
170875,2018,61,2019-05-01,23:52:33
996760,9869,14,2019-05-01,23:52:44
966649,9714,13,2019-05-01,23:53:02
868352,2598,55,2019-05-02,23:15:37
231079,3266,46,2019-05-02,23:15:42
143764,7575,61,2019-05-02,23:16:21
351993,8347,49,2019-05-02,23:16:25
881311,8560,7,2019-05-02,23:16:26
757862,9451,29,2019-05-02,23:16:35
138511,4992,52,2019-05-02,23:16:35
844145,2874,26,2019-05-02,23:16:35
20677,2261,19,2019-05-02,23:17:49
71370,7470,63,2019-05-02,23:17:58
180285,3807,2,2019-05-02,23:18:22
256492,8784,88,2019-05-02,23:19:17
694310,7049,72,2019-05-02,23:19:18
249600,149,36,2019-05-02,23:19:23
244399,9784,1,2019-05-02,23:19:24
463366,9659,47,2019-05-02,23:19:24
174243,2347,80,2019-05-02,23:19:52
26472,3782,36,2019-05-02,23:22:47
696080,7994,41,2019-05-02,23:22:48
573145,3741,24,2019-05-02,23:25:58
198495,9717,92,2019-05-02,23:26:03
938252,3856,41,2019-05-02,23:26:05
782899,6284,27,2019-05-02,23:26:09
279464,8915,82,2019-05-02,23:26:09
857011,1071,5,2019-05-02,23:26:12
641498,4368,97,2019-05-02,23:26:23
371004,4152,47,2019-05-02,23:26:24
648875,6826,63,2019-05-02,23:26:24
714726,9782,32,2019-05-02,23:27:26
133004,3641,69,2019-05-02,23:28:38
451483,5427,7,2019-05-02,23:28:44
956175,1748,24,2019-05-02,23:29:41
708574,8084,81,2019-05-02,23:29:46
237008,7739,84,2019-05-02,23:29:52
759099,9083,23,2019-05-02,23:29:56
668127,4550,98,2019-05-02,23:29:57
755735,120,92,2019-05-02,23:30:03
285257,2224,84,2019-05-02,23:30:24
975099,4899,2,2019-05-02,23:33:43
163334,7107,98,2019-05-02,23:34:11
733644,9283,7,2019-05-02,23:35:06
700293,6195,71,2019-05-02,23:35:12
85065,1386,43,2019-05-02,23:35:13
249353,4486,50,2019-05-02,23:35:14
517976,786,68,2019-05-02,23:35:14
884760,9567,92,2019-05-02,23:36:23
996269,6115,16,2019-05-02,23:36:27
788213,7792,46,2019-05-02,23:36:40
283705,2508,38,2019-05-02,23:37:56
265370,3156,72,2019-05-02,23:37:57
466483,5255,85,2019-05-02,23:37:57
180274,1926,72,2019-05-02,23:38:20
801619,4013,41,2019-05-02,23:38:20
714669,9775,72,2019-05-02,23:38:21
734080,6493,90,2019-05-02,23:38:32
542261,9722,70,2019-05-02,23:38:34
273804,4150,56,2019-05-02,23:38:39
489619,6056,30,2019-05-02,23:38:39
552389,6858,6,2019-05-02,23:38:48
364917,5589,32,2019-05-02,23:39:10
444215,1014,20,2019-05-02,23:40:46
821874,2068,13,2019-05-02,23:41:01
624282,6736,13,2019-05-02,23:41:55
841552,1766,43,2019-05-02,23:41:57
603600,135,72,2019-05-02,23:42:03
82697,2695,81,2019-05-02,23:42:19
603704,4956,7,2019-05-02,23:42:26
854307,7114,14,2019-05-02,23:43:02
846942,4599,22,2019-05-02,23:43:03
400070,8848,73,2019-05-02,23:43:44
602956,3525,9,2019-05-02,23:43:44
398492,7255,54,2019-05-02,23:43:44
243628,9708,4,2019-05-02,23:43:45
502342,8692,63,2019-05-02,23:43:45
414521,3986,80,2019-05-02,23:43:45
813950,6442,85,2019-05-02,23:43:46
272389,9225,64,2019-05-02,23:44:11
520113,9100,15,2019-05-02,23:45:00
354301,5155,53,2019-05-02,23:45:00
724014,1583,92,2019-05-02,23:45:16
994011,6094,88,2019-05-02,23:45:17
262609,2897,78,2019-05-02,23:45:17
277266,846,44,2019-05-02,23:45:23
235040,6444,53,2019-05-02,23:49:47
31221,8786,33,2019-05-02,23:49:59
130099,486,58,2019-05-02,23:50:10
807406,5150,4,2019-05-02,23:50:45
179908,3852,57,2019-05-02,23:51:18
476620,6113,53,2019-05-02,23:51:19
407121,8323,89,2019-05-02,23:51:56
291836,2495,66,2019-05-02,23:51:56
909010,6793,55,2019-05-02,23:52:11
716108,5131,2,2019-05-02,23:52:19
151806,6494,14,2019-05-02,23:52:20
989554,9973,55,2019-05-02,23:52:28
468509,7755,1,2019-05-02,23:52:44
501791,9638,39,2019-05-02,23:52:45
606002,7602,7,2019-05-03,23:16:25
118332,8885,93,2019-05-03,23:17:49
985920,4333,53,2019-05-03,23:18:22
584450,8139,76,2019-05-03,23:18:32
317034,1971,59,2019-05-03,23:19:18
9585,3629,69,2019-05-03,23:19:18
59144,5152,54,2019-05-03,23:19:19
447589,9359,98,2019-05-03,23:19:25
194702,1156,90,2019-05-03,23:19:46
396629,7640,4,2019-05-03,23:19:46
360526,6489,42,2019-05-03,23:19:48
326239,9613,65,2019-05-03,23:23:39
60804,3966,34,2019-05-03,23:24:12
779985,6348,81,2019-05-03,23:24:12
279548,5869,62,2019-05-03,23:24:22
913570,7493,16,2019-05-03,23:24:27
594890,6230,64,2019-05-03,23:24:34
5362,8398,11,2019-05-03,23:25:14
12214,9762,97,2019-05-03,23:25:14
965773,8766,22,2019-05-03,23:25:31
182168,9592,78,2019-05-03,23:26:03
335465,719,22,2019-05-03,23:26:03
292596,5138,58,2019-05-03,23:26:04
223776,8659,82,2019-05-03,23:26:13
616005,2872,63,2019-05-03,23:26:24
960552,3855,41,2019-05-03,23:26:25
